CO2 [ppm],Temperature_Indoor [C],Relative_Humidity_Indoor [%],Temperature_Outdoor [C],Relative_Humidity_Outdoor [%],Solar_Radiation [w/m2],Southward_Vertical_Irradiance [w/m2],Class,Room_ID
491,25.70,67.60,27.31,92.70,2.740,42.000,No Turning-off Behavior,B
481,25.70,67.50,27.17,92.10,2.510,52.000,No Turning-off Behavior,B
512,25.60,67.40,27.04,93.30,2.740,45.000,No Turning-off Behavior,B
511,25.70,67.30,26.99,93.40,1.570,19.000,No Turning-off Behavior,B
502,25.70,66.90,26.86,92.60,1.800,13.000,No Turning-off Behavior,B
502,25.60,66.40,27.09,91.30,1.800,14.000,No Turning-off Behavior,B
496,25.50,66.50,27.43,91.70,1.570,11.000,No Turning-off Behavior,B
494,25.50,66.80,27.49,92.50,2.270,8.000,No Turning-off Behavior,B
480,25.40,67.20,27.40,94.30,1.570,6.000,No Turning-off Behavior,B
468,25.50,67.70,27.33,96.70,1.340,4.000,No Turning-off Behavior,B
464,25.40,68.20,27.14,97.70,1.800,5.000,No Turning-off Behavior,B
490,25.40,68.00,27.16,98.40,1.800,1.000,No Turning-off Behavior,B
466,25.30,68.20,26.87,98.70,1.570,4.000,No Turning-off Behavior,B
437,26.80,69.90,29.99,72.30,64.470,115.000,No Turning-off Behavior,B
446,27.10,75.40,30.09,71.30,327.750,114.000,No Turning-off Behavior,B
454,26.90,68.80,30.10,70.40,458.930,127.000,No Turning-off Behavior,B
457,27.20,74.90,30.74,68.00,13.730,140.000,No Turning-off Behavior,B
454,27.10,69.00,30.96,68.60,622.130,149.000,No Turning-off Behavior,B
497,26.60,67.20,31.34,68.30,392.990,144.000,No Turning-off Behavior,B
529,26.50,66.40,31.61,64.90,565.780,149.000,No Turning-off Behavior,B
522,26.30,65.20,31.83,63.60,16.770,158.000,No Turning-off Behavior,B
544,26.20,64.50,32.18,62.00,554.560,165.000,No Turning-off Behavior,B
559,26.10,64.40,31.92,63.80,543.340,178.000,No Turning-off Behavior,B
535,26.00,64.30,32.71,61.60,15.130,184.000,No Turning-off Behavior,B
506,26.00,64.60,32.13,63.80,527.200,195.000,No Turning-off Behavior,B
554,26.00,64.60,32.74,61.00,346.930,203.000,No Turning-off Behavior,B
554,26.00,65.00,32.71,61.50,482.070,217.000,No Turning-off Behavior,B
509,26.00,64.70,32.41,62.30,628.910,231.000,No Turning-off Behavior,B
552,26.00,65.20,33.14,60.20,15.130,250.000,No Turning-off Behavior,B
527,26.00,65.20,33.36,59.40,556.900,239.000,No Turning-off Behavior,B
532,26.10,65.10,33.01,60.40,521.590,241.000,No Turning-off Behavior,B
477,26.00,64.70,33.47,59.10,12.790,278.000,No Turning-off Behavior,B
446,25.80,64.30,33.40,59.00,316.060,191.000,No Turning-off Behavior,B
432,25.70,64.10,32.98,59.30,475.530,236.000,No Turning-off Behavior,B
437,25.60,63.80,33.47,59.50,14.200,252.000,No Turning-off Behavior,B
460,25.60,63.60,33.40,58.40,581.450,278.000,No Turning-off Behavior,B
459,25.50,63.70,34.01,56.50,645.750,283.000,No Turning-off Behavior,B
457,25.50,63.70,33.90,56.50,652.530,287.000,No Turning-off Behavior,B
454,25.50,63.80,33.65,57.10,504.750,243.000,No Turning-off Behavior,B
467,25.40,63.50,34.15,55.70,308.110,284.000,No Turning-off Behavior,B
487,25.40,63.30,33.71,56.20,683.160,272.000,No Turning-off Behavior,B
487,25.30,63.00,33.84,56.30,685.730,254.000,No Turning-off Behavior,B
489,25.30,63.60,33.48,56.30,431.800,244.000,No Turning-off Behavior,B
479,25.30,63.50,33.48,56.90,613.480,226.000,No Turning-off Behavior,B
486,25.30,63.30,33.69,56.10,584.720,204.000,No Turning-off Behavior,B
558,25.30,63.70,33.53,56.40,366.800,204.000,No Turning-off Behavior,B
580,25.60,63.80,34.24,54.40,351.370,146.000,No Turning-off Behavior,B
558,25.60,64.10,34.29,53.30,696.020,197.000,No Turning-off Behavior,B
549,25.70,64.20,33.87,55.20,633.820,192.000,No Turning-off Behavior,B
574,25.80,64.20,34.24,54.50,628.210,172.000,No Turning-off Behavior,B
563,25.80,64.00,33.34,56.70,7.420,129.000,No Turning-off Behavior,B
576,25.80,64.10,33.83,55.10,610.210,155.000,No Turning-off Behavior,B
596,25.90,64.30,33.79,55.90,644.110,143.000,No Turning-off Behavior,B
610,26.00,64.30,33.87,55.90,302.500,135.000,No Turning-off Behavior,B
555,25.90,64.70,33.53,55.90,648.090,137.000,No Turning-off Behavior,B
574,25.80,64.80,33.71,55.80,593.610,117.000,No Turning-off Behavior,B
554,25.80,64.70,33.84,56.50,458.930,100.000,No Turning-off Behavior,B
542,25.70,64.90,33.40,56.30,319.800,100.000,No Turning-off Behavior,B
561,25.50,64.90,33.70,55.80,443.260,100.000,No Turning-off Behavior,B
549,25.60,64.90,34.38,54.10,577.710,113.000,No Turning-off Behavior,B
553,25.80,64.80,34.08,54.50,61.430,108.000,No Turning-off Behavior,B
551,25.70,64.70,33.52,55.90,569.520,102.000,No Turning-off Behavior,B
538,25.50,65.00,34.02,55.40,546.140,94.000,No Turning-off Behavior,B
529,25.50,64.90,33.58,56.00,149.110,89.000,No Turning-off Behavior,B
537,25.50,64.60,33.33,56.50,550.350,83.000,No Turning-off Behavior,B
542,25.20,64.00,33.44,55.90,357.210,68.000,No Turning-off Behavior,B
423,26.80,69.70,28.70,73.70,5.080,127.000,No Turning-off Behavior,B
460,26.60,67.20,28.59,75.40,21.210,167.000,No Turning-off Behavior,B
492,26.50,66.70,28.98,75.00,24.950,162.000,No Turning-off Behavior,B
498,26.50,67.40,29.08,73.80,4.380,144.000,No Turning-off Behavior,B
500,26.50,67.30,29.18,73.40,3.440,141.000,No Turning-off Behavior,B
481,26.40,66.60,29.13,73.70,3.680,111.000,No Turning-off Behavior,B
465,26.30,66.20,29.07,72.40,3.440,6919.000,No Turning-off Behavior,B
467,26.20,66.00,28.98,73.10,2.740,88.000,No Turning-off Behavior,B
484,26.30,65.30,28.73,75.10,2.740,154.000,No Turning-off Behavior,B
498,26.20,65.50,29.03,72.80,2.970,113.000,No Turning-off Behavior,B
476,26.10,65.40,29.49,70.50,2.740,151.000,No Turning-off Behavior,B
461,26.00,65.50,29.50,70.60,2.970,116.000,No Turning-off Behavior,B
468,25.90,65.80,29.54,70.50,2.270,74.000,No Turning-off Behavior,B
476,25.90,65.80,29.25,70.80,2.040,101.000,No Turning-off Behavior,B
470,25.80,66.50,29.26,70.70,2.040,83.000,No Turning-off Behavior,B
464,25.80,66.20,29.25,70.90,2.040,66.000,No Turning-off Behavior,B
465,25.80,66.30,29.22,71.60,1.800,50.000,No Turning-off Behavior,B
459,25.70,66.50,29.26,71.10,1.340,48.000,No Turning-off Behavior,B
444,25.50,66.50,29.15,72.70,2.510,49.000,No Turning-off Behavior,B
424,25.40,66.70,28.60,75.50,3.910,38.000,No Turning-off Behavior,B
419,25.30,66.80,27.98,79.60,3.210,94.000,No Turning-off Behavior,B
408,25.30,67.00,27.77,81.10,1.340,43.000,No Turning-off Behavior,B
411,25.10,67.20,27.97,80.60,1.570,64.000,No Turning-off Behavior,B
427,24.90,65.70,28.40,78.40,1.800,30.000,No Turning-off Behavior,B
442,24.70,65.10,28.16,78.50,2.040,63.000,No Turning-off Behavior,B
445,24.60,64.40,28.49,77.50,1.100,113.000,No Turning-off Behavior,B
450,24.60,64.20,29.76,73.60,2.740,171.000,No Turning-off Behavior,B
446,24.50,64.20,29.52,71.20,2.510,104.000,No Turning-off Behavior,B
449,24.50,64.10,29.73,70.00,2.740,158.000,No Turning-off Behavior,B
441,24.50,64.30,30.21,64.90,3.210,147.000,No Turning-off Behavior,B
446,24.40,64.30,30.42,63.00,3.680,185.000,No Turning-off Behavior,B
455,24.60,64.20,30.79,61.50,241.710,269.000,No Turning-off Behavior,B
536,24.70,64.00,31.36,59.80,258.070,200.000,No Turning-off Behavior,B
544,24.80,64.20,31.62,57.30,776.220,256.000,No Turning-off Behavior,B
574,24.90,64.10,31.68,57.90,717.060,223.000,No Turning-off Behavior,B
537,25.00,64.10,31.82,58.50,648.790,186.000,No Turning-off Behavior,B
532,25.00,64.40,31.74,59.30,7.420,143.000,No Turning-off Behavior,B
526,25.10,64.60,31.57,58.50,543.570,212.000,No Turning-off Behavior,B
535,25.10,64.50,31.72,58.30,745.590,170.000,No Turning-off Behavior,B
532,25.10,64.50,31.73,58.40,258.770,148.000,No Turning-off Behavior,B
520,25.10,64.30,31.02,60.10,732.960,4626.000,No Turning-off Behavior,B
554,25.10,64.50,31.28,61.10,476.230,173.000,No Turning-off Behavior,B
529,25.10,64.20,30.92,62.10,295.020,160.000,No Turning-off Behavior,B
524,25.10,64.60,30.64,63.70,550.580,118.000,No Turning-off Behavior,B
527,25.20,64.60,31.47,62.60,264.150,143.000,No Turning-off Behavior,B
532,25.20,64.70,31.57,62.80,609.510,165.000,No Turning-off Behavior,B
565,26.10,70.50,30.36,68.60,399.070,139.000,No Turning-off Behavior,B
557,26.40,71.40,30.66,67.90,554.320,137.000,No Turning-off Behavior,B
550,26.70,71.40,29.87,71.60,225.100,90.000,No Turning-off Behavior,B
570,26.90,72.20,30.09,71.00,598.050,94.000,No Turning-off Behavior,B
566,27.00,72.10,30.56,68.00,174.130,94.000,No Turning-off Behavior,B
545,27.00,71.50,30.04,69.00,5.780,85.000,No Turning-off Behavior,B
411,26.80,70.00,28.78,74.90,344.120,93.000,No Turning-off Behavior,B
405,26.80,71.10,28.77,74.80,2.970,79.000,No Turning-off Behavior,B
412,26.70,72.00,28.96,74.80,2.510,93.000,No Turning-off Behavior,B
419,26.80,70.00,29.19,73.90,5.080,110.000,No Turning-off Behavior,B
464,26.90,70.30,29.30,72.90,10.920,122.000,No Turning-off Behavior,B
454,26.80,71.10,29.01,73.80,2.970,79.000,No Turning-off Behavior,B
463,26.80,68.50,28.78,75.40,2.740,73.000,No Turning-off Behavior,B
465,26.60,68.60,28.80,75.90,2.510,72.000,No Turning-off Behavior,B
465,26.70,68.40,28.99,75.90,1.570,112.000,No Turning-off Behavior,B
471,26.80,70.40,29.59,74.10,512.240,212.000,No Turning-off Behavior,B
488,26.70,69.90,29.92,72.30,2.970,121.000,No Turning-off Behavior,B
481,26.80,68.70,29.92,72.50,769.440,216.000,No Turning-off Behavior,B
550,26.10,65.30,30.12,72.00,46.000,185.000,No Turning-off Behavior,B
585,25.80,64.30,30.26,70.50,15.600,183.000,No Turning-off Behavior,B
572,25.50,63.70,30.56,69.20,800.540,235.000,No Turning-off Behavior,B
568,25.30,63.30,30.71,68.50,34.070,251.000,No Turning-off Behavior,B
659,25.40,63.90,30.97,66.40,509.430,297.000,No Turning-off Behavior,B
582,25.40,63.50,30.91,67.30,26.590,187.000,No Turning-off Behavior,B
572,25.30,63.50,31.24,64.50,16.300,282.000,No Turning-off Behavior,B
547,25.20,63.20,31.05,64.40,837.250,276.000,No Turning-off Behavior,B
517,25.10,63.20,31.51,63.70,827.190,269.000,No Turning-off Behavior,B
510,24.90,62.20,31.94,62.50,13.260,225.000,No Turning-off Behavior,B
512,24.70,61.40,32.24,61.70,819.950,306.000,No Turning-off Behavior,B
509,24.60,61.80,31.76,62.60,834.910,278.000,No Turning-off Behavior,B
500,24.50,62.20,32.02,60.30,14.430,169.000,No Turning-off Behavior,B
495,24.50,63.70,31.94,60.50,826.960,258.000,No Turning-off Behavior,B
515,24.60,63.70,32.21,60.00,224.400,139.000,No Turning-off Behavior,B
507,24.50,64.10,32.47,58.30,27.530,272.000,No Turning-off Behavior,B
513,24.60,64.20,32.51,58.60,715.660,245.000,No Turning-off Behavior,B
521,24.70,64.30,32.64,58.10,55.820,162.000,No Turning-off Behavior,B
514,24.70,64.30,32.79,56.90,89.720,264.000,No Turning-off Behavior,B
505,24.80,64.30,33.12,57.70,829.770,280.000,No Turning-off Behavior,B
514,24.90,64.10,32.81,58.60,773.650,291.000,No Turning-off Behavior,B
540,25.00,64.00,32.39,59.90,5.780,184.000,No Turning-off Behavior,B
545,25.00,64.10,32.36,60.00,217.620,256.000,No Turning-off Behavior,B
575,24.90,64.30,32.37,59.30,267.890,151.000,No Turning-off Behavior,B
573,25.00,64.40,33.14,58.10,729.220,200.000,No Turning-off Behavior,B
566,25.00,64.20,32.63,59.70,794.230,205.000,No Turning-off Behavior,B
569,24.90,64.50,32.48,59.80,243.810,172.000,No Turning-off Behavior,B
580,25.00,65.20,32.23,60.00,692.050,168.000,No Turning-off Behavior,B
620,25.10,64.90,32.31,59.70,4.610,133.000,No Turning-off Behavior,B
619,25.10,64.60,32.55,59.70,31.030,146.000,No Turning-off Behavior,B
635,25.10,64.30,33.58,57.90,756.110,157.000,No Turning-off Behavior,B
602,24.90,64.40,33.01,59.70,709.580,161.000,No Turning-off Behavior,B
615,25.00,63.90,32.72,60.00,18.170,139.000,No Turning-off Behavior,B
601,24.90,64.10,32.78,59.80,65.400,139.000,No Turning-off Behavior,B
607,24.80,64.00,31.87,62.70,4.140,90.000,No Turning-off Behavior,B
637,25.00,64.00,31.97,63.10,27.060,109.000,No Turning-off Behavior,B
633,25.00,64.20,31.82,62.40,454.720,132.000,No Turning-off Behavior,B
623,24.90,64.40,31.64,62.80,43.430,131.000,No Turning-off Behavior,B
636,24.80,64.80,31.56,62.90,656.040,93.000,No Turning-off Behavior,B
624,24.80,64.50,32.06,61.10,395.090,101.000,No Turning-off Behavior,B
598,24.70,64.50,32.06,61.70,601.560,87.000,No Turning-off Behavior,B
414,23.40,70.00,29.30,69.90,247.080,93.000,No Turning-off Behavior,B
527,26.20,59.90,33.83,43.50,683.860,74.000,No Turning-off Behavior,B
537,25.60,59.70,34.00,45.00,96.970,77.000,No Turning-off Behavior,B
545,25.30,59.60,33.67,47.40,369.140,76.000,No Turning-off Behavior,B
548,25.00,59.50,33.19,47.50,615.820,69.000,No Turning-off Behavior,B
546,24.80,59.50,32.93,48.10,291.280,60.000,No Turning-off Behavior,B
546,24.60,59.30,32.88,47.60,580.980,58.000,No Turning-off Behavior,B
416,25.40,60.10,23.88,67.90,1.800,69.000,No Turning-off Behavior,B
431,25.10,60.50,24.01,69.10,2.040,66.000,No Turning-off Behavior,B
441,25.00,60.60,24.34,71.40,2.740,97.000,No Turning-off Behavior,B
435,24.90,61.00,24.22,70.10,2.270,75.000,No Turning-off Behavior,B
432,24.80,61.60,24.44,72.20,2.270,76.000,No Turning-off Behavior,B
440,24.80,61.80,24.64,71.30,3.210,83.000,No Turning-off Behavior,B
420,24.80,62.20,24.58,64.50,3.210,111.000,No Turning-off Behavior,B
452,24.80,62.40,25.08,63.00,3.440,117.000,No Turning-off Behavior,B
456,24.70,62.10,25.01,62.00,2.740,99.000,No Turning-off Behavior,B
455,24.70,62.20,25.33,59.50,3.440,156.000,No Turning-off Behavior,B
445,24.80,62.40,25.45,56.50,3.440,161.000,No Turning-off Behavior,B
445,24.80,62.30,25.47,54.60,3.210,118.000,No Turning-off Behavior,B
461,24.80,61.70,25.60,54.20,3.910,127.000,No Turning-off Behavior,B
476,24.70,60.60,25.64,54.60,4.610,144.000,No Turning-off Behavior,B
445,24.60,59.60,25.53,54.20,5.080,169.000,No Turning-off Behavior,B
445,24.50,58.80,25.67,53.50,4.610,198.000,No Turning-off Behavior,B
468,24.40,59.20,26.22,53.80,4.840,231.000,No Turning-off Behavior,B
457,24.50,59.70,26.32,52.40,3.440,243.000,No Turning-off Behavior,B
422,24.50,60.20,26.07,51.90,5.310,207.000,No Turning-off Behavior,B
405,24.60,60.60,26.46,49.50,5.080,252.000,No Turning-off Behavior,B
438,24.60,61.00,26.64,47.00,6.010,0.000,No Turning-off Behavior,B
429,24.70,60.60,26.85,45.30,5.550,0.000,No Turning-off Behavior,B
410,24.70,60.10,27.06,41.90,5.780,0.000,No Turning-off Behavior,B
422,24.80,59.60,27.00,41.70,6.010,322.000,No Turning-off Behavior,B
445,24.80,59.20,26.93,41.90,5.080,239.000,No Turning-off Behavior,B
419,24.70,58.80,26.92,42.20,6.250,279.000,No Turning-off Behavior,B
407,24.80,58.20,27.34,39.10,5.310,426.000,No Turning-off Behavior,B
401,24.90,57.80,26.75,40.70,6.480,272.000,No Turning-off Behavior,B
400,24.90,57.00,27.35,39.50,4.380,367.000,No Turning-off Behavior,B
400,24.90,56.70,27.52,40.00,5.310,336.000,No Turning-off Behavior,B
400,25.00,56.30,27.71,39.10,4.610,500.000,No Turning-off Behavior,B
400,24.90,55.90,28.20,38.40,2.970,534.000,No Turning-off Behavior,B
400,25.00,55.30,27.59,38.90,5.780,494.000,No Turning-off Behavior,B
400,24.90,55.10,28.03,39.60,3.210,471.000,No Turning-off Behavior,B
402,25.00,55.60,28.83,37.00,2.740,429.000,No Turning-off Behavior,B
400,25.10,55.90,27.72,40.10,3.210,0.000,No Turning-off Behavior,B
400,25.10,56.00,28.40,37.10,2.040,0.000,No Turning-off Behavior,B
400,25.20,56.00,28.73,37.70,2.270,0.000,No Turning-off Behavior,B
400,25.10,55.60,28.32,37.90,2.040,0.000,No Turning-off Behavior,B
402,25.10,55.20,27.70,38.90,2.970,0.000,No Turning-off Behavior,B
403,25.00,55.00,28.08,38.80,1.570,0.000,No Turning-off Behavior,B
403,24.90,54.80,27.61,40.30,3.210,90.000,No Turning-off Behavior,B
400,24.80,54.80,27.59,40.50,0.640,230.000,No Turning-off Behavior,B
401,24.80,55.20,27.64,40.40,2.510,220.000,No Turning-off Behavior,B
400,24.80,55.50,27.54,41.00,2.970,194.000,No Turning-off Behavior,B
400,24.80,55.70,28.11,40.30,1.340,148.000,No Turning-off Behavior,B
487,26.60,55.80,25.20,52.20,3.910,164.000,No Turning-off Behavior,B
470,26.30,55.80,25.43,52.10,3.440,181.000,No Turning-off Behavior,B
472,26.20,55.70,26.20,50.00,4.610,278.000,No Turning-off Behavior,B
484,26.20,55.60,25.93,49.30,4.380,212.000,No Turning-off Behavior,B
480,26.10,55.20,26.86,45.50,3.910,0.000,No Turning-off Behavior,B
485,26.00,55.10,25.86,49.00,4.840,0.000,No Turning-off Behavior,B
447,25.80,55.60,25.97,49.30,4.140,7398.000,No Turning-off Behavior,B
400,25.70,55.70,25.91,49.60,3.680,0.000,No Turning-off Behavior,B
400,25.40,56.30,25.22,51.30,4.380,102.000,No Turning-off Behavior,B
404,25.50,56.50,25.97,49.20,2.270,97.000,No Turning-off Behavior,B
404,25.50,56.40,25.39,50.50,3.210,118.000,No Turning-off Behavior,B
400,25.50,56.20,25.79,49.00,3.440,136.000,No Turning-off Behavior,B
400,25.40,56.90,26.14,47.00,3.680,155.000,No Turning-off Behavior,B
400,25.50,56.10,25.90,49.20,4.610,196.000,No Turning-off Behavior,B
411,25.60,56.00,26.29,47.60,4.380,0.000,No Turning-off Behavior,B
414,25.60,55.90,26.73,45.90,4.140,0.000,No Turning-off Behavior,B
437,25.60,56.30,26.62,46.50,4.380,0.000,No Turning-off Behavior,B
414,25.70,55.90,26.57,47.70,4.610,7630.000,No Turning-off Behavior,B
402,25.60,56.30,25.85,49.10,4.380,0.000,No Turning-off Behavior,B
417,25.50,56.40,25.81,50.00,4.840,0.000,No Turning-off Behavior,B
437,25.40,56.50,26.31,48.30,4.380,0.000,No Turning-off Behavior,B
465,25.60,56.50,27.37,46.20,3.210,0.000,No Turning-off Behavior,B
456,25.50,56.80,26.47,48.40,3.440,0.000,No Turning-off Behavior,B
481,25.50,56.70,26.78,47.80,2.270,0.000,No Turning-off Behavior,B
493,25.50,56.90,26.88,49.60,2.970,2104.000,No Turning-off Behavior,B
502,25.60,57.00,26.79,48.30,2.510,0.000,No Turning-off Behavior,B
560,25.90,56.70,26.73,48.00,3.210,0.000,No Turning-off Behavior,B
536,25.80,56.30,26.68,47.90,2.970,0.000,No Turning-off Behavior,B
599,25.90,56.80,26.26,50.00,2.740,620.000,No Turning-off Behavior,B
864,26.20,57.30,27.04,47.70,1.800,350.000,No Turning-off Behavior,B
784,26.50,56.00,27.30,46.80,1.800,0.000,No Turning-off Behavior,B
619,26.30,56.60,27.25,46.40,2.510,0.000,No Turning-off Behavior,B
610,26.20,56.80,26.71,47.00,3.680,0.000,No Turning-off Behavior,B
545,26.00,56.70,26.39,47.50,3.680,86.000,No Turning-off Behavior,B
554,25.70,56.70,26.28,49.00,2.970,81.000,No Turning-off Behavior,B
489,25.40,56.80,25.99,52.40,2.970,107.000,No Turning-off Behavior,B
446,25.30,57.10,25.97,52.60,2.740,111.000,No Turning-off Behavior,B
447,25.30,57.40,25.85,52.10,2.040,101.000,No Turning-off Behavior,B
430,25.30,57.30,25.96,50.80,2.510,75.000,No Turning-off Behavior,B
410,25.10,57.20,25.70,53.20,2.510,47.000,No Turning-off Behavior,B
408,25.10,57.50,25.46,54.20,2.510,26.000,No Turning-off Behavior,B
520,26.20,72.90,27.22,87.10,2.510,100.000,No Turning-off Behavior,B
469,26.20,76.70,27.24,86.20,3.210,119.000,No Turning-off Behavior,B
488,26.10,71.60,27.36,85.20,15.830,176.000,No Turning-off Behavior,B
502,26.10,70.80,27.80,83.70,11.860,200.000,No Turning-off Behavior,B
498,26.10,72.30,27.80,82.30,22.850,177.000,No Turning-off Behavior,B
493,26.10,76.30,28.12,81.20,12.560,184.000,No Turning-off Behavior,B
505,26.20,73.20,28.46,80.50,5.310,188.000,No Turning-off Behavior,B
511,26.20,72.00,28.67,78.30,3.210,159.000,No Turning-off Behavior,B
517,26.00,70.00,28.55,77.60,4.840,130.000,No Turning-off Behavior,B
524,26.00,69.80,28.98,75.90,29.160,244.000,No Turning-off Behavior,B
530,25.70,67.80,28.92,76.80,6.720,162.000,No Turning-off Behavior,B
528,25.60,67.50,28.97,77.70,6.250,231.000,No Turning-off Behavior,B
580,25.60,67.70,29.48,73.50,398.830,328.000,No Turning-off Behavior,B
576,25.60,66.50,29.80,71.50,711.220,570.000,No Turning-off Behavior,B
555,25.60,66.50,30.27,67.70,678.950,552.000,No Turning-off Behavior,B
540,25.60,67.00,30.33,66.10,23.780,322.000,No Turning-off Behavior,B
558,25.60,67.30,31.05,65.50,677.780,578.000,No Turning-off Behavior,B
550,25.60,66.20,30.59,66.60,17.240,241.000,No Turning-off Behavior,B
515,25.50,66.00,31.22,65.30,551.750,543.000,No Turning-off Behavior,B
507,25.50,65.90,31.79,62.60,181.850,394.000,No Turning-off Behavior,B
490,25.50,66.10,31.26,63.70,4.140,118.000,No Turning-off Behavior,B
471,25.30,66.20,30.68,65.30,15.600,218.000,No Turning-off Behavior,B
494,25.40,66.30,30.53,67.00,5.310,171.000,No Turning-off Behavior,B
509,25.50,67.00,31.05,65.50,573.030,618.000,No Turning-off Behavior,B
513,25.60,67.70,31.20,63.00,299.230,351.000,No Turning-off Behavior,B
521,25.80,67.00,31.36,62.10,44.590,593.000,No Turning-off Behavior,B
547,25.90,66.00,31.63,59.90,537.490,550.000,No Turning-off Behavior,B
